mode,seed,scorer,alpha,topk,smooth,VAL_Accuracy,VAL_Precision,VAL_Recall,VAL_F1,VAL_FPR,VAL_TN,VAL_FP,VAL_FN,VAL_TP,VAL_ROC-AUC,VAL_PR-AUC,beta
net_only,31337,unsup,1.0,20.0,8,0.880623973727422,0.06140350877192982,0.011164274322169059,0.018893387314439947,0.019586307889438034,5356,107,620,7,0.3961054809489736,0.0893264788724234,
net_only,31337,unsup,1.0,20.0,12,0.8802955665024631,0.044642857142857144,0.007974481658692184,0.013531799729364006,0.019586307889438034,5356,107,622,5,0.39889662251580227,0.08977902017292662,
net_only,31337,unsup,1.0,20.0,20,0.8801313628899836,0.036036036036036036,0.006379585326953748,0.01084010840108401,0.019586307889438034,5356,107,623,4,0.4027663554239467,0.0903351047096726,
net_only,31337,unsup,1.0,20.0,30,0.8799671592775041,0.02727272727272727,0.004784688995215311,0.008141112618724558,0.019586307889438034,5356,107,624,3,0.4015544911235538,0.0895943581493924,
net_only,31337,unsup,1.0,20.0,40,0.8798029556650246,0.01834862385321101,0.003189792663476874,0.005434782608695652,0.019586307889438034,5356,107,625,2,0.4005942835388773,0.08928267929228129,
net_only,31337,semisup,,,1,0.8899835796387521,0.0,0.0,0.0,0.007871133077063884,5420,43,627,0,0.5684058130949659,0.12683165493404555,
net_only,31337,semisup,,,2,0.8891625615763546,0.0,0.0,0.0,0.008786381109280613,5415,48,627,0,0.5761578325525261,0.13294752250357234,
net_only,31337,semisup,,,3,0.8873563218390804,0.0,0.0,0.0,0.010799926780157421,5404,59,627,0,0.5811274687976327,0.13555002300590835,
net_only,31337,semisup,,,5,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.5849265509804832,0.13645231991540197,
net_only,31337,semisup,,,8,0.8858784893267652,0.0,0.0,0.0,0.012447373238147536,5395,68,627,0,0.5846404447375574,0.1355733935572156,
net_only,31337,semisup,,,12,0.8852216748768473,0.0,0.0,0.0,0.013179571663920921,5391,72,627,0,0.5847272984184455,0.13448799670271366,
net_only,31337,semisup,,,20,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.5872034311729101,0.13572490272103294,
net_only,31337,semisup,,,30,0.8847290640394089,0.0,0.0,0.0,0.013728720483250958,5388,75,627,0,0.5902584911515805,0.13824062614190702,
net_only,31337,semisup,,,40,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5911740311289431,0.1386003068992574,
net_only,31337,hybrid,,,1,0.8837438423645321,0.13513513513513514,0.023923444976076555,0.04065040650406504,0.017572762218561227,5367,96,612,15,0.38144618531334906,0.08837542699608751,0.0
net_only,31337,hybrid,,,2,0.8824302134646962,0.0990990990990991,0.017543859649122806,0.02981029810298103,0.018304960644334612,5363,100,616,11,0.3814553815854432,0.08963076015554516,0.0
net_only,31337,hybrid,,,3,0.8821018062397373,0.10434782608695652,0.019138755980861243,0.03234501347708895,0.01885410946366465,5360,103,615,12,0.38504630687930774,0.08973543779412786,0.0
net_only,31337,hybrid,,,5,0.8807881773399014,0.06956521739130435,0.012759170653907496,0.0215633423180593,0.019586307889438034,5356,107,619,8,0.3916724398819257,0.09064699119923253,0.0
net_only,31337,hybrid,,,8,0.880623973727422,0.06140350877192982,0.011164274322169059,0.018893387314439947,0.019586307889438034,5356,107,620,7,0.3961054809489736,0.0893264788724234,0.0
net_only,31337,hybrid,,,12,0.8802955665024631,0.044642857142857144,0.007974481658692184,0.013531799729364006,0.019586307889438034,5356,107,622,5,0.39889662251580227,0.08977902017292662,0.0
net_only,31337,hybrid,,,20,0.8801313628899836,0.036036036036036036,0.006379585326953748,0.01084010840108401,0.019586307889438034,5356,107,623,4,0.4027663554239467,0.0903351047096726,0.0
net_only,31337,hybrid,,,30,0.8799671592775041,0.02727272727272727,0.004784688995215311,0.008141112618724558,0.019586307889438034,5356,107,624,3,0.4015544911235538,0.0895943581493924,0.0
net_only,31337,hybrid,,,40,0.8798029556650246,0.01834862385321101,0.003189792663476874,0.005434782608695652,0.019586307889438034,5356,107,625,2,0.4005942835388773,0.08928267929228129,0.0
net_only,31337,hybrid,,,1,0.8891625615763546,0.02,0.001594896331738437,0.0029542097488921715,0.00896943071572396,5414,49,626,1,0.4343151156642876,0.08570516557952468,0.25
net_only,31337,hybrid,,,2,0.8880131362889984,0.0,0.0,0.0,0.010067728354384036,5408,55,627,0,0.4281341990090798,0.08464380136814839,0.25
net_only,31337,hybrid,,,3,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.4261432790870058,0.08411790273348496,0.25
net_only,31337,hybrid,,,5,0.8866995073891626,0.0,0.0,0.0,0.011532125205930806,5400,63,627,0,0.42727719403345865,0.0841332597105171,0.25
net_only,31337,hybrid,,,8,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.4255188084200483,0.08366138551138386,0.25
net_only,31337,hybrid,,,12,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.4237423222075958,0.08337948288853692,0.25
net_only,31337,hybrid,,,20,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.42562682812401015,0.08403500038288045,0.25
net_only,31337,hybrid,,,30,0.8844006568144499,0.0,0.0,0.0,0.01409481969613765,5386,77,627,0,0.42639216232383664,0.08439333231841828,0.25
net_only,31337,hybrid,,,40,0.8848932676518884,0.0,0.0,0.0,0.013545670876807612,5389,74,627,0,0.42553749290938236,0.08448000031215674,0.25
net_only,31337,hybrid,,,1,0.8893267651888341,0.0,0.0,0.0,0.008603331502837267,5416,47,627,0,0.5367096205559745,0.10696089001970419,0.5
net_only,31337,hybrid,,,2,0.8886699507389163,0.0,0.0,0.0,0.009335529928610652,5412,51,627,0,0.5494060230035258,0.11082023986551359,0.5
net_only,31337,hybrid,,,3,0.8868637110016421,0.0,0.0,0.0,0.01134907559948746,5401,62,627,0,0.5564544546596052,0.1128832246427832,0.5
net_only,31337,hybrid,,,5,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.5664929884994049,0.1164001745819534,0.5
net_only,31337,hybrid,,,8,0.8857142857142857,0.0,0.0,0.0,0.012630422844590882,5394,69,627,0,0.5688478180457718,0.11759152229814851,0.5
net_only,31337,hybrid,,,12,0.8847290640394089,0.0,0.0,0.0,0.013728720483250958,5388,75,627,0,0.5684453716622276,0.11741161566551889,0.5
net_only,31337,hybrid,,,20,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.575382134300022,0.12156804754486339,0.5
net_only,31337,hybrid,,,30,0.8844006568144499,0.0,0.0,0.0,0.01409481969613765,5386,77,627,0,0.5793378450536172,0.12487845873123946,0.5
net_only,31337,hybrid,,,40,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5804742415338098,0.12670104308210198,0.5
net_only,31337,hybrid,,,1,0.8898193760262726,0.0,0.0,0.0,0.008054182683507228,5419,44,627,0,0.5625152358872987,0.12110624124793129,0.75
net_only,31337,hybrid,,,2,0.8889983579638752,0.0,0.0,0.0,0.00896943071572396,5414,49,627,0,0.5704409627066351,0.12373425188644324,0.75
net_only,31337,hybrid,,,3,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.5764210211015032,0.12687294536442673,0.75
net_only,31337,hybrid,,,5,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.5828814752338554,0.13048534799041467,0.75
net_only,31337,hybrid,,,8,0.8858784893267652,0.0,0.0,0.0,0.012447373238147536,5395,68,627,0,0.582299628558191,0.13000405648336913,0.75
net_only,31337,hybrid,,,12,0.8852216748768473,0.0,0.0,0.0,0.013179571663920921,5391,72,627,0,0.5827560847937159,0.12992284051731418,0.75
net_only,31337,hybrid,,,20,0.8844006568144499,0.0,0.0,0.0,0.01409481969613765,5386,77,627,0,0.5859393086914113,0.1322446783720128,0.75
net_only,31337,hybrid,,,30,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.5884314984288973,0.13449366188151343,0.75
net_only,31337,hybrid,,,40,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5891625290740872,0.13585191100482352,0.75
net_only,31337,hybrid,,,1,0.8899835796387521,0.0,0.0,0.0,0.007871133077063884,5420,43,627,0,0.5664664214911331,0.12475288125139516,0.9
net_only,31337,hybrid,,,2,0.8891625615763546,0.0,0.0,0.0,0.008786381109280613,5415,48,627,0,0.5744682000209617,0.12885423659702677,0.9
net_only,31337,hybrid,,,3,0.8871921182266009,0.0,0.0,0.0,0.010982976386600767,5403,60,627,0,0.5799967652477841,0.13243697966358234,0.9
net_only,31337,hybrid,,,5,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.584811816538167,0.13539564781966992,0.9
net_only,31337,hybrid,,,8,0.8857142857142857,0.0,0.0,0.0,0.012630422844590882,5394,69,627,0,0.5843149258999428,0.13515599766823277,0.9
net_only,31337,hybrid,,,12,0.8852216748768473,0.0,0.0,0.0,0.013179571663920921,5391,72,627,0,0.5844849839473961,0.13441041398177125,0.9
net_only,31337,hybrid,,,20,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.5871142419308552,0.13516863829315034,0.9
net_only,31337,hybrid,,,30,0.8847290640394089,0.0,0.0,0.0,0.013728720483250958,5388,75,627,0,0.5898973550061732,0.13724923673948028,0.9
net_only,31337,hybrid,,,40,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5906597697545413,0.13829570789572948,0.9
net_only,31337,hybrid,,,1,0.8899835796387521,0.0,0.0,0.0,0.007871133077063884,5420,43,627,0,0.5684058130949659,0.12683165493404555,1.0
net_only,31337,hybrid,,,2,0.8891625615763546,0.0,0.0,0.0,0.008786381109280613,5415,48,627,0,0.5761578325525261,0.13294752250357234,1.0
net_only,31337,hybrid,,,3,0.8873563218390804,0.0,0.0,0.0,0.010799926780157421,5404,59,627,0,0.5811274687976327,0.13555002300590835,1.0
net_only,31337,hybrid,,,5,0.8870279146141216,0.0,0.0,0.0,0.011166025993044114,5402,61,627,0,0.5849265509804832,0.13645231991540197,1.0
net_only,31337,hybrid,,,8,0.8858784893267652,0.0,0.0,0.0,0.012447373238147536,5395,68,627,0,0.5846404447375574,0.1355733935572156,1.0
net_only,31337,hybrid,,,12,0.8852216748768473,0.0,0.0,0.0,0.013179571663920921,5391,72,627,0,0.5847272984184455,0.13448799670271366,1.0
net_only,31337,hybrid,,,20,0.8845648604269294,0.0,0.0,0.0,0.013911770089694304,5387,76,627,0,0.5872034311729101,0.13572490272103294,1.0
net_only,31337,hybrid,,,30,0.8847290640394089,0.0,0.0,0.0,0.013728720483250958,5388,75,627,0,0.5902584911515805,0.13824062614190702,1.0
net_only,31337,hybrid,,,40,0.8850574712643678,0.0,0.0,0.0,0.013362621270364267,5390,73,627,0,0.5911740311289431,0.1386003068992574,1.0
sen_only,42,unsup,0.0,1.0,1,0.9236315479693937,0.7100371747211895,0.3022151898734177,0.4239733629300777,0.012654120700843607,6086,78,441,191,0.849060798100855,0.5435736027204909,
sen_only,42,unsup,0.0,1.0,2,0.9358446144791054,0.7648648648648648,0.4477848101265823,0.564870259481038,0.014114211550940945,6077,87,349,283,0.8484408755616524,0.597939888854664,
sen_only,42,unsup,0.0,1.0,3,0.9342260153031194,0.741514360313316,0.44936708860759494,0.5596059113300492,0.01606099935107073,6065,99,348,284,0.8491442245295262,0.6162503237064472,
sen_only,42,unsup,0.0,1.0,5,0.933195997645674,0.7367021276595744,0.43829113924050633,0.5496031746031746,0.01606099935107073,6065,99,355,277,0.8492166129999424,0.6200319278779955,
sen_only,42,unsup,0.0,1.0,8,0.9351088875809299,0.7301204819277108,0.47943037974683544,0.5787965616045845,0.018170019467878,6052,112,329,303,0.8458320669629289,0.6098949320282168,
sen_only,42,unsup,0.0,1.0,12,0.9326074161271336,0.7142857142857143,0.4588607594936709,0.558766859344894,0.018818948734587927,6048,116,342,290,0.8403539026113241,0.5857060557538203,
sen_only,42,unsup,0.0,1.0,20,0.922307239552678,0.6538461538461539,0.34968354430379744,0.4556701030927835,0.01898118105126541,6047,117,411,221,0.8328275552616664,0.5238225781384336,
sen_only,42,unsup,0.0,1.0,30,0.913037080635668,0.5745454545454546,0.25,0.3484013230429989,0.01898118105126541,6047,117,474,158,0.8249248905445256,0.4449788156132499,
sen_only,42,unsup,0.0,1.0,40,0.9049440847557386,0.4681818181818182,0.1629746835443038,0.24178403755868544,0.01898118105126541,6047,117,529,103,0.8242733943107796,0.4018392795222717,
sen_only,42,unsup,0.0,3.0,1,0.9261330194231902,0.7152317880794702,0.34177215189873417,0.4625267665952891,0.013951979234263463,6078,86,416,216,0.8437750279286014,0.576369775512978,
sen_only,42,unsup,0.0,3.0,2,0.9256915832842849,0.6930091185410334,0.36075949367088606,0.4745057232049948,0.016385463984425697,6063,101,404,228,0.8449423561882387,0.6003051731200986,
sen_only,42,unsup,0.0,3.0,3,0.9336374337845792,0.7279596977329975,0.4572784810126582,0.5617103984450923,0.01752109020116807,6056,108,343,289,0.8460630939961721,0.6096684022601592,
sen_only,42,unsup,0.0,3.0,5,0.9323131253678635,0.7193877551020408,0.4462025316455696,0.55078125,0.017845554834523034,6054,110,350,282,0.8446825791241919,0.6070088018214672,
sen_only,42,unsup,0.0,3.0,8,0.9345203060623897,0.7231503579952268,0.47943037974683544,0.576593720266413,0.018818948734587927,6048,116,329,303,0.8404180767872251,0.5947102226741372,
sen_only,42,unsup,0.0,3.0,12,0.9320188346085932,0.7103960396039604,0.4541139240506329,0.5540540540540541,0.01898118105126541,6047,117,345,287,0.8336903128824782,0.5680454963731616,
sen_only,42,unsup,0.0,3.0,20,0.9224543849323131,0.6548672566371682,0.3512658227848101,0.4572605561277034,0.01898118105126541,6047,117,410,222,0.8215434248679552,0.5015825303030281,
sen_only,42,unsup,0.0,3.0,30,0.9061212477928193,0.4868421052631579,0.17563291139240506,0.25813953488372093,0.01898118105126541,6047,117,521,111,0.8086002636788538,0.4210573934275206,
sen_only,42,unsup,0.0,3.0,40,0.9024426133019423,0.4236453201970443,0.1360759493670886,0.2059880239520958,0.01898118105126541,6047,117,546,86,0.8055296577103475,0.3791217471795929,
sen_only,42,unsup,0.0,5.0,1,0.9251030017657446,0.6990291262135923,0.34177215189873417,0.45908607863974493,0.015087605451005837,6071,93,416,216,0.8433208031115748,0.588106384968591,
sen_only,42,unsup,0.0,5.0,2,0.9317245438493231,0.7176165803108808,0.43829113924050633,0.5442043222003929,0.017683322517845552,6055,109,355,277,0.8448774119222271,0.6059716909296737,
sen_only,42,unsup,0.0,5.0,3,0.9334902884049441,0.7261306532663316,0.4572784810126582,0.5611650485436893,0.017683322517845552,6055,109,343,289,0.8457414530265568,0.6128608926437422,
sen_only,42,unsup,0.0,5.0,5,0.9362860506180106,0.7363420427553444,0.49050632911392406,0.5887939221272555,0.018007787151200518,6053,111,322,310,0.8441776567082035,0.6092913370266042,
sen_only,42,unsup,0.0,5.0,8,0.9346674514420247,0.7238095238095238,0.4810126582278481,0.5779467680608364,0.018818948734587927,6048,116,328,304,0.8393142809617296,0.5954050146486509,
sen_only,42,unsup,0.0,5.0,12,0.9326074161271336,0.7132352941176471,0.46044303797468356,0.5596153846153846,0.01898118105126541,6047,117,341,291,0.8322258581884194,0.5675409238861108,
sen_only,42,unsup,0.0,5.0,20,0.925985874043555,0.6776859504132231,0.38924050632911394,0.49447236180904525,0.01898118105126541,6047,117,386,246,0.8190701521287345,0.49754928136026,
sen_only,42,unsup,0.0,5.0,30,0.9062683931724543,0.4890829694323144,0.17721518987341772,0.2601626016260163,0.01898118105126541,6047,117,520,112,0.8047338979291764,0.41574860155450255,
sen_only,42,unsup,0.0,5.0,40,0.9040612124779281,0.4532710280373832,0.15348101265822786,0.2293144208037825,0.01898118105126541,6047,117,535,97,0.8011411708655403,0.37380446455673516,
sen_only,42,unsup,0.0,10.0,1,0.9243672748675692,0.6878980891719745,0.34177215189873417,0.45665961945031713,0.01589876703439325,6066,98,416,216,0.84602304931041,0.6092508384086173,
sen_only,42,unsup,0.0,10.0,2,0.9336374337845792,0.7256857855361596,0.46044303797468356,0.5634075508228461,0.017845554834523034,6054,110,341,291,0.8480250269018146,0.6233910737456082,
sen_only,42,unsup,0.0,10.0,3,0.9345203060623897,0.7297297297297297,0.4699367088607595,0.5717035611164581,0.017845554834523034,6054,110,335,297,0.8482722258273847,0.6271246122272961,
sen_only,42,unsup,0.0,10.0,5,0.9364331959976456,0.7369668246445498,0.4920886075949367,0.5901328273244781,0.018007787151200518,6053,111,321,311,0.8461937526183064,0.6219460792200163,
sen_only,42,unsup,0.0,10.0,8,0.9356974690994703,0.7304964539007093,0.4889240506329114,0.5857819905213271,0.01849448410123296,6050,114,323,309,0.8406034118072269,0.6040600040224076,
sen_only,42,unsup,0.0,10.0,12,0.933343143025309,0.7167070217917676,0.46835443037974683,0.5665071770334928,0.01898118105126541,6047,117,336,296,0.833222868185216,0.574650165450564,
sen_only,42,unsup,0.0,10.0,20,0.9256915832842849,0.6759002770083102,0.3860759493670886,0.4914400805639476,0.01898118105126541,6047,117,388,244,0.8197819720878272,0.5007407829992906,
sen_only,42,unsup,0.0,10.0,30,0.9065626839317246,0.4935064935064935,0.18037974683544303,0.2641946697566628,0.01898118105126541,6047,117,518,114,0.8055697023961097,0.4170622248053708,
sen_only,42,unsup,0.0,10.0,40,0.9050912301353737,0.47058823529411764,0.16455696202531644,0.24384525205158264,0.01898118105126541,6047,117,528,104,0.8009750880983088,0.3750013642120542,
sen_only,42,unsup,0.0,20.0,1,0.9343731606827546,0.7348484848484849,0.46044303797468356,0.566147859922179,0.017034393251135625,6059,105,341,291,0.85143036537182,0.6285446815973578,
sen_only,42,unsup,0.0,20.0,2,0.9373160682754561,0.7417840375586855,0.5,0.5973534971644613,0.017845554834523034,6054,110,316,316,0.8534841956973526,0.6401528630607516,
sen_only,42,unsup,0.0,20.0,3,0.9376103590347263,0.744131455399061,0.5015822784810127,0.5992438563327032,0.017683322517845552,6055,109,315,317,0.8533145191762705,0.6416663945425981,
sen_only,42,unsup,0.0,20.0,5,0.9365803413772807,0.7353629976580797,0.49683544303797467,0.5930122757318225,0.01833225178455548,6051,113,318,314,0.8513071509540903,0.6356682081603241,
sen_only,42,unsup,0.0,20.0,8,0.9362860506180106,0.7330210772833724,0.495253164556962,0.591123701605288,0.01849448410123296,6050,114,319,313,0.8460985181412695,0.6161252926982845,
sen_only,42,unsup,0.0,20.0,12,0.9336374337845792,0.7180722891566265,0.47151898734177217,0.5692454632282713,0.01898118105126541,6047,117,334,298,0.8393707542365225,0.5865351786121612,
sen_only,42,unsup,0.0,20.0,20,0.9256915832842849,0.6759002770083102,0.3860759493670886,0.4914400805639476,0.01898118105126541,6047,117,388,244,0.8276830966247465,0.5104887408994194,
sen_only,42,unsup,0.0,20.0,30,0.9072984108298999,0.5042372881355932,0.18829113924050633,0.27419354838709675,0.01898118105126541,6047,117,513,119,0.815383730768283,0.424997678845827,
sen_only,42,unsup,0.0,20.0,40,0.9061212477928193,0.4868421052631579,0.17563291139240506,0.25813953488372093,0.01898118105126541,6047,117,521,111,0.8106941386901486,0.38354304935911615,
sen_only,42,semisup,,,1,0.9230429664508535,0.6676923076923077,0.34335443037974683,0.4535005224660397,0.01752109020116807,6056,108,415,217,0.8491283093339029,0.6134122133782103,
sen_only,42,semisup,,,2,0.9231901118304885,0.6666666666666666,0.34810126582278483,0.4573804573804574,0.017845554834523034,6054,110,412,220,0.8501825626956028,0.6202828862614985,
sen_only,42,semisup,,,3,0.9251030017657446,0.6782608695652174,0.370253164556962,0.4790174002047083,0.018007787151200518,6053,111,398,234,0.8502107993329993,0.6205982464758545,
sen_only,42,semisup,,,5,0.9342260153031194,0.7239709443099274,0.47310126582278483,0.5722488038277512,0.01849448410123296,6050,114,333,299,0.848125652009627,0.6129904936648501,
sen_only,42,semisup,,,8,0.9351088875809299,0.7268408551068883,0.48417721518987344,0.5811965811965812,0.018656716417910446,6049,115,326,306,0.8429470527111279,0.5990547648934271,
sen_only,42,semisup,,,12,0.9326074161271336,0.7132352941176471,0.46044303797468356,0.5596153846153846,0.01898118105126541,6047,117,341,291,0.8358016432696178,0.5705351191781171,
sen_only,42,semisup,,,20,0.9142142436727487,0.5865724381625441,0.2626582278481013,0.3628415300546448,0.01898118105126541,6047,117,466,166,0.8237777129761211,0.5006180526257785,
sen_only,42,semisup,,,30,0.9086227192466156,0.5224489795918368,0.20253164556962025,0.2919042189281642,0.01898118105126541,6047,117,504,128,0.8111985477127297,0.41557330180708596,
sen_only,42,semisup,,,40,0.9097998822836962,0.5375494071146245,0.21518987341772153,0.3073446327683616,0.01898118105126541,6047,117,496,136,0.8056980507479115,0.3797585634721846,
sen_only,42,hybrid,,,1,0.9343731606827546,0.7348484848484849,0.46044303797468356,0.566147859922179,0.017034393251135625,6059,105,341,291,0.85143036537182,0.6285446815973578,0.0
sen_only,42,hybrid,,,2,0.9373160682754561,0.7417840375586855,0.5,0.5973534971644613,0.017845554834523034,6054,110,316,316,0.8534841956973526,0.6401528630607516,0.0
sen_only,42,hybrid,,,3,0.9376103590347263,0.744131455399061,0.5015822784810127,0.5992438563327032,0.017683322517845552,6055,109,315,317,0.8533145191762705,0.6416663945425981,0.0
sen_only,42,hybrid,,,5,0.9365803413772807,0.7353629976580797,0.49683544303797467,0.5930122757318225,0.01833225178455548,6051,113,318,314,0.8513071509540903,0.6356682081603241,0.0
sen_only,42,hybrid,,,8,0.9362860506180106,0.7330210772833724,0.495253164556962,0.591123701605288,0.01849448410123296,6050,114,319,313,0.8460985181412695,0.6161252926982845,0.0
sen_only,42,hybrid,,,12,0.9336374337845792,0.7180722891566265,0.47151898734177217,0.5692454632282713,0.01898118105126541,6047,117,334,298,0.8393707542365225,0.5865351786121612,0.0
sen_only,42,hybrid,,,20,0.9256915832842849,0.6759002770083102,0.3860759493670886,0.4914400805639476,0.01898118105126541,6047,117,388,244,0.8276830966247465,0.5104887408994194,0.0
sen_only,42,hybrid,,,30,0.9072984108298999,0.5042372881355932,0.18829113924050633,0.27419354838709675,0.01898118105126541,6047,117,513,119,0.815383730768283,0.424997678845827,0.0
sen_only,42,hybrid,,,40,0.9061212477928193,0.4868421052631579,0.17563291139240506,0.25813953488372093,0.01898118105126541,6047,117,521,111,0.8106941386901486,0.38354304935911615,0.0
sen_only,42,hybrid,,,1,0.9345203060623897,0.7355163727959698,0.4620253164556962,0.5675413022351797,0.017034393251135625,6059,105,340,292,0.8509834564108462,0.6264878933057771,0.25
sen_only,42,hybrid,,,2,0.9349617422012949,0.7317073170731707,0.47468354430379744,0.5758157389635317,0.017845554834523034,6054,110,332,300,0.8526971636041037,0.6356270483958906,0.25
sen_only,42,hybrid,,,3,0.9377575044143613,0.7447306791569087,0.5031645569620253,0.6005665722379604,0.017683322517845552,6055,109,314,318,0.8526127103886183,0.6377082266032061,0.25
sen_only,42,hybrid,,,5,0.9361389052383755,0.7334905660377359,0.4920886075949367,0.5890151515151515,0.01833225178455548,6051,113,321,311,0.8506602752610093,0.6317625614418477,0.25
sen_only,42,hybrid,,,8,0.9358446144791054,0.7311320754716981,0.49050632911392406,0.5871212121212122,0.01849448410123296,6050,114,322,310,0.8454385509163045,0.6131700869885278,0.25
sen_only,42,hybrid,,,12,0.933343143025309,0.7167070217917676,0.46835443037974683,0.5665071770334928,0.01898118105126541,6047,117,336,296,0.8386027176993404,0.583958043018305,0.25
sen_only,42,hybrid,,,20,0.9261330194231902,0.6785714285714286,0.39082278481012656,0.4959839357429719,0.01898118105126541,6047,117,385,247,0.8267754170808042,0.5087204874337642,0.25
sen_only,42,hybrid,,,30,0.9080341377280753,0.5145228215767634,0.1962025316455696,0.284077892325315,0.01898118105126541,6047,117,508,124,0.8144752811342298,0.42366713619330437,0.25
sen_only,42,hybrid,,,40,0.90759270158917,0.5084033613445378,0.19145569620253164,0.27816091954022987,0.01898118105126541,6047,117,511,121,0.8096930215460945,0.3832560719451988,0.25
sen_only,42,hybrid,,,1,0.9289287816362566,0.7041095890410959,0.40664556962025317,0.5155466399197592,0.01752109020116807,6056,108,375,257,0.8504777639047469,0.6234459756490403,0.5
sen_only,42,hybrid,,,2,0.9330488522660388,0.7229219143576826,0.4541139240506329,0.5578231292517006,0.017845554834523034,6054,110,345,287,0.8518988368558966,0.6313829137063228,0.5
sen_only,42,hybrid,,,3,0.9346674514420247,0.7303921568627451,0.47151898734177217,0.573076923076923,0.017845554834523034,6054,110,334,298,0.851848780998694,0.6329176701379586,0.5
sen_only,42,hybrid,,,5,0.9359917598587404,0.7328605200945626,0.49050632911392406,0.5876777251184834,0.01833225178455548,6051,113,322,310,0.8498272944578155,0.6252567315874845,0.5
sen_only,42,hybrid,,,8,0.9354031783402001,0.7281323877068558,0.4873417721518987,0.5838862559241706,0.018656716417910446,6049,115,324,308,0.8447372555220595,0.609767902229592,0.5
sen_only,42,hybrid,,,12,0.9330488522660388,0.7153284671532847,0.4651898734177215,0.5637583892617449,0.01898118105126541,6047,117,338,294,0.8377692235027394,0.5814331398541698,0.5
sen_only,42,hybrid,,,20,0.9231901118304885,0.6598837209302325,0.35917721518987344,0.4651639344262295,0.01898118105126541,6047,117,405,227,0.8258361638423185,0.5064961008129315,0.5
sen_only,42,hybrid,,,30,0.9089170100058858,0.5263157894736842,0.20569620253164558,0.29579067121729236,0.01898118105126541,6047,117,502,130,0.813436429574746,0.4221422939524088,0.5
sen_only,42,hybrid,,,40,0.9090641553855209,0.5282258064516129,0.20727848101265822,0.29772727272727273,0.01898118105126541,6047,117,501,131,0.8084870604325649,0.3817095286397987,0.5
sen_only,42,hybrid,,,1,0.924072984108299,0.6746987951807228,0.35443037974683544,0.46473029045643155,0.01752109020116807,6056,108,408,224,0.8498195935567074,0.6182565578321746,0.75
sen_only,42,hybrid,,,2,0.927751618599176,0.6952908587257618,0.3971518987341772,0.5055387713997986,0.017845554834523034,6054,110,381,251,0.851111034672537,0.6261236659555433,0.75
sen_only,42,hybrid,,,3,0.9321659799882284,0.7175572519083969,0.4462025316455696,0.5502439024390244,0.018007787151200518,6053,111,350,282,0.8510098961713174,0.6262575113192821,0.75
sen_only,42,hybrid,,,5,0.9358446144791054,0.7311320754716981,0.49050632911392406,0.5871212121212122,0.01849448410123296,6050,114,322,310,0.8489935435645111,0.6192599498234928,0.75
sen_only,42,hybrid,,,8,0.9351088875809299,0.7268408551068883,0.48417721518987344,0.5811965811965812,0.018656716417910446,6049,115,326,306,0.8438598661891423,0.604720025484842,0.75
sen_only,42,hybrid,,,12,0.9329017068864037,0.7146341463414634,0.46360759493670883,0.5623800383877159,0.01898118105126541,6047,117,339,293,0.8368155952488521,0.5765430933023525,0.75
sen_only,42,hybrid,,,20,0.9143613890523837,0.5880281690140845,0.26424050632911394,0.3646288209606987,0.01898118105126541,6047,117,465,167,0.8248902364895391,0.5051968297093811,0.75
sen_only,42,hybrid,,,30,0.9087698646262508,0.524390243902439,0.20411392405063292,0.2938496583143508,0.01898118105126541,6047,117,503,129,0.8123737052218271,0.4192400984222938,0.75
sen_only,42,hybrid,,,40,0.9096527369040612,0.5357142857142857,0.21360759493670886,0.3054298642533937,0.01898118105126541,6047,117,497,135,0.8070883200946286,0.38037015621305686,0.75
sen_only,42,hybrid,,,1,0.9233372572101236,0.6697247706422018,0.34651898734177217,0.456725755995829,0.01752109020116807,6056,108,413,219,0.8494101623144595,0.6153471513408931,0.9
sen_only,42,hybrid,,,2,0.9242201294879341,0.6735905044510386,0.35917721518987344,0.46852425180598556,0.017845554834523034,6054,110,405,227,0.8505640139971579,0.6227073323358251,0.9
